Date,AAPL,AAPL TweetCount,ABBV,ABBV TweetCount,ABT,ABT TweetCount,ACN,ACN TweetCount,ADBE,ADBE TweetCount,AIG,AIG TweetCount,AMD,AMD TweetCount,AMGN,AMGN TweetCount,AMT,AMT TweetCount,AMZN,AMZN TweetCount,AVGO,AVGO TweetCount,AXP,AXP TweetCount,BA,BA TweetCount,BAC,BAC TweetCount,BK,BK TweetCount,BKNG,BKNG TweetCount,BLK,BLK TweetCount,BMY,BMY TweetCount,BRK-B,BRK-B TweetCount,C,C TweetCount,CAT,CAT TweetCount,CHTR,CHTR TweetCount,CL,CL TweetCount,CMCSA,CMCSA TweetCount,COF,COF TweetCount,COP,COP TweetCount,COST,COST TweetCount,CRM,CRM TweetCount,CSCO,CSCO TweetCount,CVS,CVS TweetCount,CVX,CVX TweetCount,DHR,DHR TweetCount,DIS,DIS TweetCount,DOW,DOW TweetCount,DUK,DUK TweetCount,EMR,EMR TweetCount,EXC,EXC TweetCount,F,F TweetCount,FDX,FDX TweetCount,GD,GD TweetCount,GE,GE TweetCount,GILD,GILD TweetCount,GM,GM TweetCount,GOOG,GOOG TweetCount,GOOGL,GOOGL TweetCount,GS,GS TweetCount,HD,HD TweetCount,HON,HON TweetCount,IBM,IBM TweetCount,INTC,INTC TweetCount,JNJ,JNJ TweetCount,JPM,JPM TweetCount,KHC,KHC TweetCount,KO,KO TweetCount,LIN,LIN TweetCount,LLY,LLY TweetCount,LMT,LMT TweetCount,LOW,LOW TweetCount,MA,MA TweetCount,MCD,MCD TweetCount,MDLZ,MDLZ TweetCount,MDT,MDT TweetCount,MET,MET TweetCount,META,META TweetCount,MMM,MMM TweetCount,MO,MO TweetCount,MRK,MRK TweetCount,MS,MS TweetCount,MSFT,MSFT TweetCount,NEE,NEE TweetCount,NFLX,NFLX TweetCount,NKE,NKE TweetCount,NVDA,NVDA TweetCount,ORCL,ORCL TweetCount,PEP,PEP TweetCount,PFE,PFE TweetCount,PG,PG TweetCount,PM,PM TweetCount,PYPL,PYPL TweetCount,QCOM,QCOM TweetCount,RTX,RTX TweetCount,SBUX,SBUX TweetCount,SCHW,SCHW TweetCount,SO,SO TweetCount,SPG,SPG TweetCount,T,T TweetCount,TGT,TGT TweetCount,TMO,TMO TweetCount,TMUS,TMUS TweetCount,TSLA,TSLA TweetCount,TXN,TXN TweetCount,UNH,UNH TweetCount,UNP,UNP TweetCount,UPS,UPS TweetCount,USB,USB TweetCount,V,V TweetCount,VZ,VZ TweetCount,WBA,WBA TweetCount,WFC,WFC TweetCount,WMT,WMT TweetCount,XOM,XOM TweetCount
2021-12-29,0.65403538,100,0.744635894,9,0.997427464,1,0.0,0,0.84579546,4,0.0,0,0.573686179,70,0.594597027,2,0.0,0,0.59009205,84,0.501697634,2,0.004504164,1,0.872771437,16,0.34730278,2,0.997308731,1,0.00555904,1,0.001219161,1,0.002606514,1,0.497933143,2,0.252865931,4,0.826445436,93,0.0,0,0.499345438,2,0.0,0,0.590785429,2,0.19037804,1,0.769115454,17,0.19037804,1,0.743167691,4,0.854928143,7,0.732026349,32,0.0,0,0.780095327,67,0.998891592,1,0.486027918,2,0.338725768,3,0.0,0,0.744863378,23,0.0,0,0.0,0,0.997291148,1,0.431981372,5,0.603924579,19,0.860245908,6,0.632106718,25,0.317840032,7,0.665647039,10,0.0,0,0.775109156,9,0.755497426,6,0.86140198,6,0.720729416,6,0.0,0,0.798511601,5,0.994921744,1,0.667046383,3,0.993457305,5,0.99720906,5,0.320476973,7,0.652028314,12,0.998011172,1,0.782077717,25,0.994849026,1,0.354305275,84,0.836453801,5,0.0,0,0.396412345,3,0.435475516,2,0.600644348,35,0.0,0,0.670478893,19,0.896301966,8,0.694850044,65,0.836748791,10,0.017976249,1,0.706431986,10,0.581462042,12,0.997688711,1,0.78129584,19,0.744401978,8,0.0,0,0.796743838,5,0.106250582,2,0.003035707,1,0.0,0,0.991467016,7,0.881410325,17,0.997634649,1,0.0,0,0.649669773,100,0.0,0,0.096357251,2,0.995622516,1,0.409015028,85,0.0,0,0.577996546,5,0.251230237,4,0.675709571,10,0.99741444,2,0.753531198,17,0.997152209,3
2021-12-28,0.642296399,100,0.679856827,3,0.388315984,8,0.149223506,1,0.653099229,3,0.0,0,0.646811464,100,0.7276736,3,0.0,0,0.760346101,100,0.002597834,3,0.048656128,1,0.828601721,36,0.609673565,17,0.0,0,0.098280502,2,0.499725001,2,0.0,0,0.998800993,1,0.432180753,7,0.795947808,81,0.088763106,2,0.805912784,5,0.0,0,0.017976249,1,0.134202976,2,0.727787379,11,0.003552946,3,0.997799814,2,0.635265608,11,0.773923849,23,0.996848106,1,0.830753117,69,0.997419429,5,0.0,0,0.0,0,0.0,0,0.610535255,40,0.522017878,2,0.0,0,0.116154229,2,0.523769837,2,0.536278631,21,0.69637307,6,0.725257507,19,0.43440517,5,0.796046339,4,0.855964303,2,0.641006171,11,0.632978729,7,0.057068032,3,0.73604341,5,0.0,0,0.001381788,1,0.0,0,0.989887387,2,0.783304661,10,0.19037804,1,0.474576857,8,0.494448171,5,0.0,0,0.776892839,27,0.980588794,2,0.360798804,100,0.0,0,0.963755652,4,0.40113978,8,0.004504164,1,0.648607935,36,0.0,0,0.764973749,40,0.598074605,5,0.731405997,100,0.496781233,6,0.396691307,3,0.608189811,31,0.548213404,2,0.0,0,0.69517735,41,0.532767865,6,0.977732837,1,0.751029112,15,0.19037804,1,0.0,0,0.0,0,0.934343916,23,0.793474325,15,0.660393797,3,0.99698174,1,0.670185083,100,0.087660044,1,0.877740288,5,0.0,0,0.36154644,88,0.0,0,0.854609972,10,0.928593099,5,0.443666654,9,0.0,0,0.588940015,29,0.547862649,1
2021-12-27,0.584046568,100,0.995984942,6,0.603202448,5,0.997491643,4,0.651380776,6,0.0,0,0.794977975,100,0.593399331,2,0.0,0,0.56783153,100,0.017976249,1,0.021720735,1,0.696889491,40,0.668654408,6,0.0,0,0.095691597,2,0.997688711,1,0.0,0,0.0,0,0.497447111,4,0.809085881,100,0.997429907,2,0.497670824,4,0.996413171,1,0.19037804,1,0.997013837,2,0.885596335,9,0.692337298,6,0.0,0,0.839717125,10,0.827504711,32,0.998636842,1,0.726358094,36,0.49901409,2,0.0,0,0.996199012,1,0.0,0,0.833109593,48,0.997116864,1,0.004356069,1,0.0,0,0.832118988,2,0.566974639,29,0.502327051,4,0.662373749,22,0.71440175,14,0.834934374,7,0.0,0,0.76583029,4,0.395394491,12,0.668416508,3,0.799957784,7,0.0,0,0.731895513,5,0.996036828,1,0.0,0,0.353678423,4,0.19037804,1,0.992832273,2,0.530055213,3,0.997882843,1,0.791303784,22,0.990277022,2,0.360668567,95,0.59425281,2,0.0,0,0.79049543,10,0.506865454,2,0.772113284,34,0.0,0,0.578037945,21,0.651451011,9,0.820783539,100,0.586945738,10,0.0,0,0.806973759,21,0.670483399,3,0.33508458,2,0.634747059,44,0.505916385,3,0.997818112,1,0.809920925,5,0.19037804,1,0.0,0,0.0,0,0.612325598,22,0.735637317,7,0.091744684,1,0.0,0,0.688891327,100,0.972793251,2,0.502908512,2,0.995071709,1,0.476295869,63,0.0,0,0.593864039,2,0.997754753,1,0.555224246,91,0.0,0,0.656006893,12,0.687781708,4
2021-12-24,0.619289008,28,0.0,0,0.501636569,2,0.995379627,1,0.994015555,3,0.0,0,0.905967315,13,0.996660173,1,0.001348736,1,0.80942712,18,0.995711565,1,0.995379627,1,0.80026149,5,0.748369038,4,0.0,0,0.0,0,0.0,0,0.0,0,0.003035707,1,0.506125204,4,0.734909502,100,0.0,0,0.0,0,0.49279561,2,0.995379627,1,0.0,0,0.741267181,4,0.0,0,0.996660173,1,0.834629536,2,0.712528169,8,0.996660173,1,0.993499577,2,0.996660173,1,0.0,0,0.985872328,4,0.008698325,1,0.997206032,3,0.0,0,0.003988071,1,0.002074814,1,0.0,0,0.774308078,55,0.98802799,1,0.002471315,7,0.991303047,3,0.997841477,1,0.0,0,0.989698172,2,0.497169786,2,0.996660173,1,0.664231468,3,0.996660173,1,0.996660173,1,0.0,0,0.995875061,2,0.003035707,1,0.002175983,1,0.995183289,1,0.748705546,4,0.003035707,1,0.850718921,43,0.0,0,0.355118758,96,0.0,0,0.0,0,0.665178343,3,0.965160787,1,0.676935626,6,0.0,0,0.4812937,5,0.926830908,3,0.586697596,10,0.0,0,0.0,0,0.546260279,5,0.992969036,1,0.0,0,0.448166961,7,0.0,0,0.994933426,1,0.88956213,2,0.0,0,0.0,0,0.996509671,1,0.9955751,2,0.446666402,2,0.013104709,1,0.0,0,0.773294669,100,0.0,0,0.98624754,2,0.0,0,0.586990295,100,0.0,0,0.0,0,0.995379627,1,0.987206691,9,0.0,0,0.80061282,10,0.983563066,1
2021-12-23,0.471795008,100,0.99797073,2,0.844155272,3,0.997459859,2,0.692489552,3,0.0,0,0.687600584,100,0.503021727,2,0.0,0,0.692260942,100,0.663310072,6,0.048656128,1,0.680624525,41,0.1647952,15,0.0,0,0.494551462,2,0.333185373,3,0.0,0,0.985837698,1,0.352178168,18,0.815292382,91,0.2054708,1,0.716693684,6,0.997550488,1,0.89885515,2,0.19037804,1,0.667600839,6,0.644461862,6,0.853895021,7,0.571857126,7,0.612226079,59,0.99770838,1,0.557552093,23,0.676855476,3,0.983980596,1,0.819757701,7,0.0,0,0.690156199,41,0.99739339,3,0.0,0,0.708783159,4,0.858498101,6,0.552824873,44,0.860658972,7,0.649509563,32,0.485833427,11,0.499027002,4,0.996506274,1,0.736514544,7,0.77837384,22,0.19037804,1,0.288356376,8,0.0,0,0.507026059,2,0.0,0,0.453725143,4,0.865573461,8,0.593387857,2,0.0,0,0.336559081,7,0.0,0,0.693123084,21,0.997627258,1,0.470035082,100,0.983017236,2,0.998766661,1,0.860959247,48,0.291676921,2,0.671055669,43,0.998353481,1,0.463627629,32,0.642142617,9,0.681066142,100,0.144398037,7,0.0,0,0.605843798,43,0.628245855,7,0.19037804,1,0.80279599,26,0.603455399,8,0.856753532,7,0.352539431,7,0.997183546,4,0.0,0,0.0,0,0.748712772,25,0.776963983,13,0.0,0,0.520065529,2,0.781326028,100,0.0,0,0.593783841,2,0.0,0,0.44296526,100,0.0,0,0.401461726,3,0.665875141,3,0.753526095,8,0.936487138,1,0.860834444,57,0.547765321,11
2021-12-22,0.651851885,100,0.93492529,15,0.866030302,16,0.0,0,0.850160785,8,0.0,0,0.665388122,100,0.665796673,3,0.0,0,0.538834924,100,0.930696714,5,0.499820003,2,0.738007679,42,0.462613122,35,0.0,0,0.0,0,0.097305653,2,0.631311225,7,0.0,0,0.520722424,11,0.814421861,84,0.002737547,2,0.641289666,4,0.331055981,3,0.19037804,1,0.19037804,1,0.537454917,5,0.865584809,9,0.988119155,2,0.803927747,7,0.860155115,24,0.008402578,1,0.651922073,37,0.304386962,5,0.994979024,1,0.38845039,7,0.496237958,2,0.705732248,66,0.798811302,10,0.0,0,0.664816144,3,0.735731492,14,0.738686034,48,0.995241351,8,0.765186978,21,0.406990206,10,0.558671928,6,0.998233378,1,0.663462289,9,0.463067935,16,0.511396927,2,0.114802327,3,0.501186901,2,0.810026482,4,0.0,0,0.799488148,5,0.996938884,4,0.19037804,1,0.500417432,6,0.835981041,5,0.997135639,1,0.555730171,8,0.0,0,0.417078044,100,0.995349646,1,0.592522509,15,0.512199647,17,0.684421986,3,0.661007085,64,0.0,0,0.555436202,29,0.935155098,15,0.692231106,100,0.520057245,17,0.530724657,3,0.862568936,100,0.504617593,5,0.0,0,0.692022243,30,0.48189985,5,0.997557342,2,0.464193117,11,0.19037804,1,0.0,0,0.995805085,1,0.89026419,29,0.623136098,15,0.0,0,0.312914597,3,0.633276174,100,0.0,0,0.593610093,2,0.615473886,3,0.386726233,100,0.0,0,0.8426496,5,0.440177663,5,0.754604943,10,0.895420671,3,0.836213399,22,0.828274369,2
2021-12-21,0.633913102,100,0.791991353,6,0.790045111,19,0.996660173,1,0.50236043,9,0.0,0,0.77565607,99,0.814803595,7,0.0,0,0.729817141,100,0.813271637,6,0.995379627,1,0.780336247,70,0.617047114,17,0.0,0,0.0,0,0.990342081,2,0.003555339,2,0.0,0,0.505914064,9,0.803109403,100,0.996660173,1,0.992335518,3,0.523538062,2,0.0,0,0.961556375,1,0.447016561,5,0.0,0,0.749039438,4,0.218644353,3,0.773824268,13,0.996660173,1,0.645449721,29,0.995641172,1,0.499765845,2,0.997190992,3,0.0,0,0.743825611,50,0.749015649,4,0.943888426,2,0.993811473,4,0.507260917,4,0.616142226,39,0.664521635,6,0.574614667,14,0.692893098,10,0.998043219,3,0.0,0,0.91447534,12,0.448672643,15,0.394298638,3,0.856863785,8,0.0,0,0.0,0,0.0,0,0.993510544,2,0.997440189,2,0.096027467,2,0.746636889,4,0.798650925,5,0.0,0,0.884566535,50,0.998024583,1,0.421766992,100,0.995379627,1,0.600048344,44,0.997268677,2,0.997180343,3,0.658329772,48,0.751906719,4,0.493741424,24,0.817294392,78,0.74974638,88,0.445945221,15,0.996738911,2,0.573241543,76,0.35239301,4,0.0,0,0.631909935,40,0.998405904,2,0.997167965,3,0.991150014,8,0.504104599,2,0.577763055,3,0.0,0,0.678445357,50,0.425102218,10,0.996660173,1,0.001042873,2,0.746524214,100,0.955100358,1,0.693943622,3,0.0,0,0.461682207,100,0.995033562,3,0.827406781,7,0.257383505,2,0.545880912,11,0.66442372,6,0.857873359,27,0.865833282,3
2021-12-20,0.61736258,100,0.998106882,4,0.99749811,4,0.147082668,2,0.423721266,12,0.998024583,1,0.652554888,68,0.99722996,9,0.966718078,1,0.653948596,68,0.842845116,13,0.998574734,2,0.763700645,39,0.572729856,30,0.0,0,0.0,0,0.509126081,2,0.423065496,3,0.499215752,1,0.488151602,17,0.74235592,100,0.548229215,4,0.497142921,6,0.428328166,2,0.0,0,0.430511141,4,0.508295906,2,0.359648659,3,0.002080531,1,0.404568275,10,0.583245501,9,0.998161376,1,0.646893652,30,0.49476463,2,0.0,0,0.492039648,2,0.0,0,0.526887746,43,0.777069673,9,0.997722447,2,0.815660502,6,0.90180614,5,0.468282359,58,0.663467355,6,0.540229235,22,0.331125964,15,0.898360528,10,0.998462617,1,0.742596732,10,0.638603184,12,0.387036001,9,0.350632694,9,0.0,0,0.369450221,6,0.0,0,0.994306862,6,0.998432338,1,0.651746673,3,0.842909535,3,0.019915527,1,0.996966183,1,0.855061011,66,0.62732172,1,0.392978247,100,0.0,0,0.665254316,3,0.575502575,5,0.808112083,5,0.601074771,48,0.0,0,0.707825608,43,0.723200056,100,0.621284605,100,0.571504039,24,0.0,0,0.724835151,59,0.634946803,3,0.0,0,0.869519736,20,0.61773907,3,0.995364428,1,0.722595389,8,0.593594968,2,0.993644297,1,0.998529196,1,0.860211174,52,0.492016952,7,0.0,0,0.335813258,3,0.575066359,100,0.978692055,2,0.697257077,3,0.557434604,2,0.379646816,80,0.355256312,3,0.827863741,5,0.797802083,5,0.885236586,9,0.40034172,5,0.567009515,23,0.733404921,9
2021-12-17,0.443360701,100,0.594770447,7,0.997603863,2,0.953510228,22,0.794115581,41,0.998024583,1,0.515149121,72,0.666317548,3,0.998613417,1,0.626972289,80,0.889055122,9,0.50929503,2,0.508879108,59,0.437855929,22,0.99642235,1,0.914502859,4,0.961005807,2,0.784648643,9,0.975531697,1,0.560098297,13,0.718210888,100,0.997829318,1,0.001463144,1,0.0,0,0.997772634,1,0.665699702,3,0.720200176,9,0.665539285,3,0.564069137,4,0.485142419,4,0.728973528,18,0.0,0,0.83577299,25,0.0,0,0.0,0,0.986380239,3,0.996277928,1,0.674471279,57,0.893357884,74,0.0,0,0.995541036,1,0.979067817,4,0.581182495,59,0.800258036,12,0.62006634,17,0.524686256,19,0.499516147,10,0.994618754,3,0.840349955,13,0.472279379,16,0.456952724,21,0.369297385,16,0.998196244,2,0.995297045,6,0.0,0,0.509576459,7,0.0,0,0.004504164,1,0.996075436,4,0.853996984,8,0.0,0,0.811227545,66,0.0,0,0.483450083,100,0.997432172,1,0.768925085,9,0.746709699,11,0.571564093,6,0.501452794,50,0.0,0,0.573789752,20,0.45890121,11,0.585807114,100,0.548470553,19,0.048656128,1,0.625170219,75,0.671047477,6,0.995309174,1,0.534706504,26,0.461403547,11,0.00555904,1,0.488791185,23,0.994968802,2,0.998086095,1,0.027193837,1,0.768594705,28,0.513453256,15,0.890471339,1,0.932070136,1,0.640891817,100,0.997617781,2,0.998024583,1,0.0,0,0.396637529,100,0.0,0,0.640904703,3,0.996779939,6,0.575585857,57,0.211896983,14,0.462105393,20,0.997772634,1
2021-12-16,0.474628604,100,0.864053956,21,0.500502161,2,0.926508659,42,0.440991234,100,0.007405825,3,0.523129946,100,0.575083468,7,0.996950746,5,0.583514997,95,0.993530353,3,0.0,0,0.670783951,48,0.730161623,38,0.995932326,4,0.998577505,8,0.998617172,3,0.693066387,7,0.992450252,8,0.695164065,13,0.789970383,100,0.0,0,0.82107942,7,0.746627573,8,0.0,0,0.0,0,0.773399581,9,0.998398721,1,0.82179559,19,0.678710721,8,0.732236768,10,0.0,0,0.873372416,31,0.998174608,1,0.0,0,0.669589068,6,0.998318702,4,0.744855217,100,0.843126031,77,0.998310268,1,0.329175115,6,0.91215003,7,0.650181907,47,0.745975728,4,0.922569401,9,0.663744114,6,0.386854216,14,0.500028373,2,0.675498749,15,0.751455778,28,0.705225418,24,0.720906886,16,0.818377484,10,0.615446563,17,0.0,0,0.856761873,19,0.995129749,4,0.995079432,7,0.995377362,2,0.783937598,12,0.0,0,0.778610376,100,0.0,0,0.461814071,100,0.928262442,2,0.997802009,6,0.744123952,9,0.347486351,2,0.680216059,48,0.600220483,5,0.508304655,18,0.648492714,17,0.591474438,100,0.906783559,7,0.975256562,4,0.848835163,100,0.015385782,2,0.998158038,3,0.870997526,41,0.655548052,34,0.837315381,1,0.470047889,3,0.996138521,8,0.793605417,2,0.986496329,1,0.78806555,100,0.589456144,19,0.996302664,4,0.991244256,1,0.644160421,100,0.0,0,0.988676369,2,0.0,0,0.424314481,100,0.0,0,0.995732419,16,0.771813092,18,0.624863776,8,0.828582062,11,0.811652875,12,0.858399552,8
2021-12-15,0.697180823,100,0.801893184,15,0.740573208,10,0.746143013,2,0.684984761,16,0.0,0,0.723347515,100,0.992015839,1,0.0,0,0.712297767,100,0.751795256,4,0.509021781,5,0.678721071,61,0.679644528,28,0.98370862,1,0.995487923,12,0.0,0,0.997435787,11,0.95644407,4,0.419856165,18,0.738822278,100,0.798854543,5,0.4986703,2,0.570472746,7,0.504584535,2,0.0,0,0.703935064,13,0.656252268,13,0.872400808,8,0.679146327,7,0.545921289,11,0.0,0,0.747157619,52,0.289132383,3,0.0,0,0.521692906,5,0.0,0,0.62934516,50,0.743724008,9,0.067359276,1,0.516719747,14,0.997610307,5,0.709493008,37,0.713425222,7,0.665501955,25,0.605722008,15,0.575776628,15,0.993409723,2,0.817882041,10,0.772338625,11,0.830845575,13,0.358528586,17,0.99575676,4,0.70151384,7,0.0,0,0.776098936,55,0.505118046,4,0.710108403,34,0.61533531,8,0.930958295,5,0.00276006,1,0.57440585,57,0.0,0,0.517137245,100,0.498248149,2,0.738797203,4,0.830984333,12,0.171775766,6,0.699168137,74,0.99662447,2,0.651352809,21,0.559968061,25,0.738899177,100,0.734485358,20,0.996692657,1,0.789935473,74,0.506173449,6,0.78049771,3,0.630714801,43,0.674284015,27,0.920894027,2,0.672965331,16,0.0,0,0.117893096,5,0.588031746,2,0.748481087,13,0.997692004,4,0.997405191,3,0.0,0,0.777034839,100,0.0,0,0.339057536,3,0.0,0,0.466624289,100,0.0,0,0.875933206,18,0.201583094,5,0.905142813,11,0.677942804,14,0.808939314,41,0.947807892,11
2021-12-14,0.587897933,100,0.721279612,15,0.629068482,5,0.499436182,4,0.52400085,32,0.575991793,9,0.777740846,91,0.995192647,1,0.0,0,0.635979102,71,0.600636193,5,0.997410178,1,0.611991789,43,0.675497567,35,0.0,0,0.048656128,1,0.985079288,2,0.804291173,5,0.99696455,5,0.642154793,18,0.797085023,100,0.238140245,9,0.654567701,3,0.689228566,10,0.0,0,0.0,0,0.508134407,19,0.0,0,0.501585417,2,0.849587388,14,0.996765143,10,0.747355281,4,0.669684405,37,0.127886191,3,0.036391627,1,0.3270097,4,0.0,0,0.752380359,100,0.565623569,7,0.997968197,10,0.144812054,7,0.933576584,4,0.663973237,37,0.775225511,9,0.908866402,23,0.816020788,16,0.400230375,5,0.887529671,2,0.801365504,21,0.614951231,23,0.860471147,6,0.583946075,16,0.767224938,6,0.509206548,8,0.0,0,0.995273789,6,0.276143232,11,0.00330113,2,0.659312766,6,0.998143216,3,0.972234428,1,0.765330203,41,0.981229822,3,0.448515424,100,0.990934432,10,0.99844412,3,0.896563678,10,0.448194186,4,0.612602273,100,0.0,0,0.407387488,32,0.661300797,18,0.60122798,100,0.433055354,17,0.996544302,2,0.896141236,70,0.365853141,5,0.977732837,1,0.629237132,59,0.281468861,15,0.944733091,8,0.743046293,12,0.665486872,1,0.005432487,1,0.508164128,2,0.78294504,19,0.995561826,5,0.986766299,3,0.993656725,2,0.652850803,100,0.897578225,4,0.997488995,6,0.0,0,0.463558354,100,0.996187806,1,0.56305263,14,0.870846656,6,0.79203159,10,0.857245945,13,0.762973869,52,0.675546972,14
2021-12-13,0.435345015,100,0.902625404,11,0.99106584,3,0.997705787,2,0.719888039,14,0.0,0,0.617273607,79,0.814805098,4,0.0,0,0.679911669,82,0.814308834,16,0.24539537,3,0.561270214,24,0.16740651,8,0.0,0,0.732729256,1,0.0,0,0.931160077,35,0.997237384,1,0.557589379,7,0.712834828,100,0.998239636,1,0.795831537,5,0.987481236,1,0.0,0,0.0,0,0.601817927,38,0.774892494,4,0.996352851,5,0.889385291,17,0.770849124,8,0.995461464,1,0.772112373,29,0.665181104,3,0.002749839,1,0.496072773,2,0.0,0,0.699015299,92,0.74775939,4,0.0,0,0.66544504,3,0.919895477,9,0.644827541,51,0.665182483,9,0.444191506,11,0.571228499,9,0.712781182,13,0.997715473,5,0.642823731,8,0.820758725,28,0.489940198,14,0.893232023,13,0.994479219,3,0.955064576,30,0.0,0,0.878909589,16,0.404465175,5,0.623347371,8,0.749827993,6,0.534395235,9,0.998389006,2,0.651784459,36,0.0,0,0.34902774,100,0.996179625,4,0.742147414,4,0.720208495,19,0.877806343,8,0.833902665,57,0.666132026,3,0.636827768,19,0.909989605,33,0.520783222,100,0.793255313,8,0.996322334,2,0.887703782,65,0.617337782,5,0.830424599,6,0.572341658,34,0.577966474,63,0.809138376,5,0.463341993,15,0.0,0,0.0,0,0.0,0,0.560415056,21,0.004497778,1,0.998024404,1,0.0,0,0.548296206,100,0.0,0,0.0,0,0.994778872,1,0.484586012,83,0.0,0,0.866719173,13,0.502537227,4,0.795248849,5,0.333388396,6,0.935809418,69,0.664120933,6
2021-12-10,0.691791622,100,0.894699581,14,0.861168489,22,0.995069663,3,0.992180628,7,0.0,0,0.655379895,37,0.9980582,2,0.0,0,0.591841646,87,0.839980202,86,0.001226098,1,0.771983483,14,0.51475727,15,0.0,0,0.99764657,1,0.996497542,2,0.333592156,3,0.970185131,2,0.572997825,26,0.712650305,100,0.567526255,4,0.993473977,2,0.997018695,4,0.0,0,0.0,0,0.806996366,100,0.0,0,0.524171666,5,0.933938704,31,0.021720735,1,0.0,0,0.794221704,25,0.0,0,0.0,0,0.797099792,9,0.0,0,0.717522655,100,0.99740088,2,0.99640739,1,0.996322736,4,0.500697754,4,0.855035507,72,0.993802905,6,0.567163222,16,0.745279883,9,0.635467527,8,0.997292727,4,0.572654742,11,0.775217177,9,0.997253458,6,0.69935525,8,0.998032093,3,0.676720808,3,0.0,0,0.995339572,3,0.996147412,10,0.360747171,6,0.858080967,15,0.75546749,16,0.995310366,1,0.725546755,93,0.0,0,0.45477491,100,0.996974766,3,0.990653485,2,0.997367829,2,0.00125823,1,0.769326471,100,0.0,0,0.416178933,14,0.498943,2,0.511292891,88,0.787019623,100,0.996345937,3,0.814855122,40,0.832314734,6,0.048656128,1,0.605700755,23,0.799217118,8,0.998024583,1,0.670335668,24,0.021720735,1,0.0,0,0.0,0,0.99608324,3,0.901934728,4,0.048382286,1,0.913016438,1,0.630213074,100,0.0,0,0.827822924,6,0.997418725,10,0.431398604,100,0.858880222,3,0.470107995,7,0.4999296,2,0.864469086,7,0.724448433,3,0.914210128,32,0.620102108,11
2021-12-09,0.433039225,100,0.879060095,24,0.998425921,3,0.0,0,0.637449684,7,0.97102648,2,0.606829092,65,0.677033287,6,0.0,0,0.551714665,61,0.940980129,69,0.0,0,0.770398816,26,0.715567514,19,0.013836444,2,0.588624373,2,0.772464417,4,0.812519355,5,0.655987233,2,0.519127933,18,0.816427882,100,0.661220837,13,0.664736523,3,0.775297336,9,0.665486872,1,0.99805972,2,0.695016244,92,0.947024782,3,0.75117446,4,0.848648862,71,0.406488439,10,0.0,0,0.871689205,39,0.748031583,4,0.0,0,0.994178772,2,0.0,0,0.585732975,45,0.666144404,3,0.0,0,0.665638698,6,0.70871966,9,0.797644291,62,0.857872771,7,0.737815538,23,0.995975375,1,0.420333438,3,0.998024583,1,0.855368932,7,0.685061884,10,0.749687975,12,0.904429224,9,0.62273729,3,0.0,0,0.998465657,4,0.996526905,7,0.666201509,3,0.501577693,4,0.728563495,7,0.826598829,8,0.0,0,0.809470199,100,0.0,0,0.460125966,100,0.500348247,2,0.0,0,0.79915489,13,0.966685593,1,0.680523896,40,0.0,0,0.377493659,17,0.559685957,7,0.60586242,80,0.855596386,79,0.997440457,2,0.730934636,33,0.904365933,14,0.00555904,1,0.672938585,38,0.64557394,31,0.998024583,1,0.607615833,41,0.19037804,1,0.0,0,0.817385674,1,0.660548112,10,0.424122039,5,0.0,0,0.913802028,1,0.542478265,100,0.0,0,0.749352471,4,0.996503353,2,0.415331944,100,0.997987866,4,0.626748151,8,0.679791802,9,0.820894934,13,0.907973822,7,0.750892796,24,0.603980085,10
2021-12-08,0.724787795,100,0.503926102,6,0.704922751,3,0.998367965,1,0.996096551,8,0.0,0,0.755195208,59,0.602596482,5,0.004682287,1,0.640616578,71,0.75363139,4,0.9975999,1,0.759771879,36,0.665741536,3,0.98370862,1,0.017976249,1,0.0,0,0.670491684,3,0.0,0,0.700418968,25,0.775230427,100,0.005208968,2,0.994633615,3,0.797648585,5,0.017976249,1,0.37765674,8,0.564152457,40,0.713187548,5,0.008914898,2,0.991504073,5,0.498542758,4,0.0,0,0.775177424,45,0.00103504,1,0.077061228,1,0.200250984,5,0.0,0,0.883029733,22,0.996416926,1,0.0,0,0.795937642,5,0.997460574,6,0.802646459,59,0.993760407,6,0.748142572,16,0.440207378,5,0.671583701,9,0.597271097,4,0.812309842,21,0.653257684,32,0.746154469,8,0.414272276,8,0.732409128,17,0.001841002,1,0.0,0,0.748561831,4,0.968370035,4,0.499623518,2,0.501016523,6,0.910007262,5,0.994685173,1,0.917840016,23,0.0,0,0.426527086,100,0.99625504,1,0.996781886,2,0.74957038,8,0.339164397,3,0.792879545,48,0.798491326,5,0.459046829,17,0.002131561,2,0.751422161,64,0.994441062,2,0.554417215,3,0.588544044,100,0.333277833,2,0.543673735,4,0.867582971,100,0.607356925,7,0.967143643,5,0.823287507,6,0.19037804,1,0.0,0,0.981520653,2,0.657627612,9,0.464935172,15,0.0,0,0.997741024,3,0.784032258,100,0.0,0,0.821746177,6,0.0,0,0.378450361,100,0.0,0,0.994825711,24,0.891599804,4,0.868342747,8,0.498778208,4,0.647861657,22,0.702985924,7
